376	2.078962
384	2.110692
388	2.133993
392	2.143262
396	2.198365
400	2.269133
404	2.288147
408	2.320008
412	2.364227
416	2.376042
420	2.393043
424	2.433751
428	2.468682
432	2.468306
436	2.491508
440	2.516788
444	2.518843
448	2.527885
452	2.525806
456	2.520051
460	2.506977
464	2.492692
468	2.473337
472	2.491268
476	2.463647
480	2.398392
484	2.339562
488	2.279113
492	2.208813
496	2.1565
500	2.09267
504	1.970793
508	1.939078
512	1.855892
516	1.717237
520	1.577419
524	1.486221
528	1.397126
532	1.279965
536	1.131228
540	0.9373482
544	0.8667409
548	0.7828389
552	0.6686859
556	0.5684084
560	0.420673
564	0.3051886
568	0.2641533
572	0.2010932
576	0.1093724
580	0.05165244
584	-0.0292135
588	-0.07866649
592	-0.1234906
596	-0.2024443
600	-0.2778195
604	-0.2781264
608	-0.3474704
612	-0.3523406
616	-0.3891915
620	-0.3892691
624	-0.4117765
628	-0.4205181
632	-0.4217082
636	-0.3953178
640	-0.374263
644	-0.4101253
648	-0.4519824
652	-0.4561158
656	-0.4433252
660	-0.4568399
664	-0.4476695
668	-0.4325008
672	-0.416627
676	-0.435297
680	-0.4033482
684	-0.3911785
688	-0.3853912
692	-0.3255753
696	-0.3504269
700	-0.3451218
704	-0.3239874
708	-0.3134976
712	-0.3101967
716	-0.2934884
720	-0.2707853
724	-0.2734645
728	-0.2484984
732	-0.2104725
736	-0.1950372
740	-0.1720328
744	-0.1782263
748	-0.1443178
752	-0.1031054
756	-0.08754588
760	-0.07444324
764	-0.07584208
768	-0.06087752
772	-0.06024908
776	-0.04287317
780	-0.0189164
784	-0.008511226
788	0.000804073
792	0.02103535
796	0.02953131
800	0.05420243
804	0.0806889
808	0.09696542
812	0.1147535
816	0.1461775
820	0.1769906
824	0.1972554
828	0.2293536
832	0.228131
836	0.2470847
840	0.2701859
844	0.2922897
848	0.3094363
852	0.3209433
856	0.3351591
860	0.3692876
864	0.3911673
868	0.4031758
872	0.4385202
876	0.4593693
880	0.4493569
884	0.463798
888	0.495699
892	0.5039563
896	0.5380606
900	0.5578611
904	0.5724673
908	0.5795624
912	0.5928748
916	0.5989152
920	0.6302306
924	0.6473454
928	0.6646902
932	0.6817594
936	0.7027363
940	0.730139
944	0.7468165
948	0.7663569
952	0.7887507
956	0.7915284
960	0.8024183
964	0.8270628
968	0.8411472
972	0.861807
976	0.884729
980	0.8987816
984	0.9217103
988	0.9297735
992	0.9459569
996	0.9742658
1000	0.9807524
1004	0.9924789
1008	1.023649
1012	1.04378
1016	1.053659
1020	1.053816
1024	1.072123
1028	1.089211
1032	1.105586
1036	1.127725
1040	1.145037
1044	1.172802
1048	1.19397
1052	1.204375
1056	1.214945
1060	1.225952
1064	1.248713
1068	1.259855
1072	1.272179
1076	1.286408
1080	1.308765
1084	1.315333
1088	1.327895
1092	1.352493
1096	1.371966
1100	1.385868
1104	1.399199
1108	1.409352
1112	1.4249
1116	1.445389
1120	1.456695
1124	1.464767
1128	1.481475
1132	1.499346
1136	1.510592
1140	1.518225
1144	1.545797
1148	1.56462
1152	1.581263
1156	1.588567
1160	1.600309
1164	1.612015
1168	1.635135
1172	1.651217
1176	1.662735
1180	1.667037
1184	1.686894
1188	1.701803
1192	1.7139
1196	1.725781
1200	1.730945
1204	1.752421
1208	1.765697
1212	1.778783
1216	1.797949
1220	1.805011
1224	1.82013
1228	1.831387
1232	1.841879
1236	1.848463
1240	1.864343
1244	1.877872
1248	1.894114
1252	1.904771
1256	1.90767
1260	1.915096
1264	1.945568
1268	1.95922
1272	1.966013
1276	1.973017
1280	1.980816
1284	1.993492
1288	2.005829
1292	2.019168
1296	2.025677
1300	2.04402
1304	2.03933
1308	2.052566
1312	2.075834
1316	2.087174
1320	2.084486
1324	2.092107
1328	2.125664
1332	2.130486
1336	2.144206
1340	2.163594
1344	2.16424
1348	2.165139
1352	2.179591
1356	2.182191
1360	2.200762
1364	2.202785
1368	2.226381
1372	2.220665
1376	2.221838
1380	2.241888
1384	2.249496
1388	2.266855
1392	2.272694
1396	2.279485
1400	2.291888
1404	2.301202
1408	2.303083
1412	2.310865
1416	2.309455
1420	2.314078
1424	2.344898
1428	2.339249
1432	2.334587
1436	2.361669
1440	2.38045
1444	2.385308
1448	2.39767
1452	2.385812
1456	2.392004
1460	2.391835
1464	2.405979
1468	2.41653
1472	2.423245
1476	2.40336
1480	2.416804
1484	2.431193
1488	2.438973
1492	2.450663
1496	2.463687
1500	2.454633
1504	2.465484
1508	2.472819
1512	2.476969
1516	2.47757
1520	2.493267
1524	2.508392
1528	2.512566
1532	2.511896
1536	2.505198
1540	2.511263
1544	2.535938
1548	2.539933
1552	2.539539
1556	2.551619
1560	2.558869
1564	2.574142
1568	2.583395
1572	2.574415
1576	2.585676
1580	2.588706
1584	2.59744
1588	2.602402
1592	2.603961
1596	2.613637
1600	2.620385
1604	2.618698
1608	2.621376
1612	2.631201
1616	2.641644
1620	2.65506
1624	2.651563
1628	2.659344
1632	2.664385
1636	2.673095
1640	2.678012
1644	2.681709
1648	2.692474
1652	2.703669
1656	2.707198
1660	2.703726
1664	2.720223
1668	2.729199
1672	2.731158
1676	2.740857
1680	2.741951
1684	2.747005
1688	2.753201
1692	2.768816
1696	2.779584
1700	2.779513
1704	2.793622
1708	2.783625
1712	2.781941
1716	2.79815
1720	2.813689
1724	2.807471
1728	2.797262
1732	2.823058
1736	2.850942
1740	2.83546
1744	2.851227
1748	2.858573
1752	2.866747
1756	2.880323
1760	2.879942
1764	2.88549
1768	2.89625
1772	2.918771
