,f,NR
0,377.0,9.524325906971285
1,397.28859060402687,7.462154788655795
2,417.5771812080537,7.918355863996766
3,437.86577181208054,8.674129921609591
4,458.1543624161074,8.207528120729933
5,478.44295302013427,8.258689484200318
6,498.7315436241611,9.46924772027971
7,519.020134228188,9.734837325183491
8,539.3087248322148,10.11456894692948
9,559.5973154362416,11.532277206378595
10,579.8859060402685,12.700489135364577
11,600.1744966442953,13.564559814854647
12,620.4630872483222,15.524671647572603
13,640.7516778523491,17.66612514568162
14,661.0402684563759,18.412085925314727
15,681.3288590604027,21.437084125217254
16,701.6174496644296,23.464552802449077
17,721.9060402684564,25.225122784961158
18,742.1946308724832,27.437696530325127
19,762.4832214765102,29.032858256268682
20,782.771812080537,28.673059143510727
21,803.0604026845638,31.64760409431132
22,823.3489932885907,31.49361774381201
23,843.6375838926175,29.19340023986689
24,863.9261744966443,28.46180670392549
25,884.2147651006712,26.871078700586125
26,904.503355704698,23.385184012571344
27,924.7919463087248,22.79633993574575
28,945.0805369127518,20.56074674894026
29,965.3691275167786,18.17190092770278
30,985.6577181208054,17.309837683248418
31,1005.9463087248323,15.705359701750751
32,1026.2348993288592,13.91471755940799
33,1046.523489932886,13.211988010055876
34,1066.8120805369128,12.09100583795221
35,1087.1006711409395,10.823065605115119
36,1107.3892617449665,10.506850355072942
37,1127.6778523489934,9.549281038364512
38,1147.9664429530203,8.596831650549248
39,1168.255033557047,8.390446876074648
40,1188.543624161074,7.867845081230229
41,1208.8322147651006,7.048297673678775
42,1229.1208053691275,7.006968435781786
43,1249.4093959731545,6.565107884347682
44,1269.6979865771814,5.92051844441994
45,1289.986577181208,5.86933930005695
46,1310.275167785235,5.6147080443249
47,1330.5637583892617,4.9645907728270515
48,1350.8523489932886,5.15858451910681
49,1371.1409395973155,4.934420695707388
50,1391.4295302013425,4.463200742835056
51,1411.7181208053692,4.453385162946503
52,1432.006711409396,4.5222199543663635
53,1452.295302013423,3.9151388712871125
54,1472.5838926174497,4.131840840335656
55,1492.8724832214766,4.023225353393514
56,1513.1610738255035,3.705007781225987
57,1533.4496644295302,3.640521654391435
58,1553.7382550335572,3.7318728181269165
59,1574.026845637584,3.246433351247134
60,1594.3154362416108,3.3869247094363715
61,1614.6040268456377,3.3522148735158197
62,1634.8926174496646,3.049200928845238
63,1655.1812080536913,3.026966187297546
64,1675.4697986577182,3.1525819451868387
65,1695.7583892617452,2.817241574389655
