,f,NR
0,377.0,3.4385463709021735
1,397.28859060402687,3.6007976044105874
2,417.5771812080537,3.8554087612942567
3,437.86577181208054,4.450940994866386
4,458.1543624161074,5.212738357304346
5,478.44295302013427,5.412937586567736
6,498.7315436241611,4.938829810614749
7,519.020134228188,5.0574650068122935
8,539.3087248322148,5.926605314863394
9,559.5973154362416,6.4975189270295175
10,579.8859060402685,6.3654545214942
11,600.1744966442953,6.308386819730842
12,620.4630872483222,6.163542818748255
13,640.7516778523491,6.60448737616251
14,661.0402684563759,7.403337785946633
15,681.3288590604027,7.796374823468398
16,701.6174496644296,7.511469876137284
17,721.9060402684564,7.404511212270364
18,742.1946308724832,8.114841237845951
19,762.4832214765102,8.983583377243434
20,782.771812080537,9.524270043660877
21,803.0604026845638,9.805417433874652
22,823.3489932885907,9.88356555367011
23,843.6375838926175,10.730030750004076
24,863.9261744966443,12.303660394392011
25,884.2147651006712,13.23091673915664
26,904.503355704698,13.337967448035016
27,924.7919463087248,13.714799478013418
28,945.0805369127518,14.892266391225007
29,965.3691275167786,16.530998433891284
30,985.6577181208054,17.418344496865714
31,1005.9463087248323,17.906765735421118
32,1026.2348993288592,17.562657711568406
33,1046.523489932886,18.007967966855958
34,1066.8120805369128,18.85363621289929
35,1087.1006711409395,19.009326304980874
36,1107.3892617449665,18.336336746962388
37,1127.6778523489934,17.356302558512297
38,1147.9664429530203,16.409855307561557
39,1168.255033557047,16.450771547100345
40,1188.543624161074,15.66540517261899
41,1208.8322147651006,14.400578798348135
42,1229.1208053691275,13.325380481119936
43,1249.4093959731545,12.644222935635
44,1269.6979865771814,12.245095550024246
45,1289.986577181208,11.59514297146697
46,1310.275167785235,10.731114650125093
47,1330.5637583892617,9.83010892733219
48,1350.8523489932886,9.48271179388307
49,1371.1409395973155,9.119649496160221
50,1391.4295302013425,8.895350738350658
51,1411.7181208053692,8.320494233389354
52,1432.006711409396,7.56536809775362
53,1452.295302013423,7.2755460985296025
54,1472.5838926174497,7.379588703853912
55,1492.8724832214766,7.220752229328099
56,1513.1610738255035,6.811160192440866
57,1533.4496644295302,6.406591354810672
58,1553.7382550335572,6.242202847210024
59,1574.026845637584,6.19470395886006
60,1594.3154362416108,6.348098836708928
61,1614.6040268456377,6.111267524803253
62,1634.8926174496646,5.739947836683129
63,1655.1812080536913,5.591842653067374
64,1675.4697986577182,5.814492432999074
65,1695.7583892617452,5.91619772607261
66,1716.0469798657718,5.792681782444063
67,1736.3355704697988,5.6587740326337865
