,f,TL
0,377.0,2.775831412514276
1,397.28859060402687,3.487836538725457
2,417.5771812080537,4.418785974065946
3,437.86577181208054,4.909924342123739
4,458.1543624161074,4.9215443843396764
5,478.44295302013427,4.9323749129903085
6,498.7315436241611,4.925926218749371
7,519.020134228188,5.009579157436821
8,539.3087248322148,5.50188398048012
9,559.5973154362416,6.34568150042213
10,579.8859060402685,6.69368814823588
11,600.1744966442953,6.653255312861251
12,620.4630872483222,6.102270260941514
13,640.7516778523491,6.041196750555757
14,661.0402684563759,6.636079027426152
15,681.3288590604027,7.4101586078628054
16,701.6174496644296,7.936989200958992
17,721.9060402684564,8.179363917445121
18,742.1946308724832,8.21272752039971
19,762.4832214765102,8.127035120160334
20,782.771812080537,8.375585450514604
21,803.0604026845638,9.40021116261552
22,823.3489932885907,10.587123094364896
23,843.6375838926175,11.569646812919787
24,863.9261744966443,12.0747139828905
25,884.2147651006712,12.046919075193596
26,904.503355704698,12.338870596429636
27,924.7919463087248,13.70502841246099
28,945.0805369127518,15.3894798284113
29,965.3691275167786,16.6714775385223
30,985.6577181208054,17.05427983205427
31,1005.9463087248323,17.35161314677549
32,1026.2348993288592,17.2066631566902
33,1046.523489932886,17.856835588923786
34,1066.8120805369128,18.772931997737714
35,1087.1006711409395,19.128617539040075
36,1107.3892617449665,18.735000679942388
37,1127.6778523489934,17.703039154073235
38,1147.9664429530203,16.167454053992355
39,1168.255033557047,15.909527458789647
40,1188.543624161074,15.577978136471678
41,1208.8322147651006,15.09545222757626
42,1229.1208053691275,14.31012764457159
43,1249.4093959731545,12.897118427734835
44,1269.6979865771814,11.644688330384895
45,1289.986577181208,11.084949234241936
46,1310.275167785235,11.028679897820222
47,1330.5637583892617,10.660889424219919
48,1350.8523489932886,10.111248586860631
49,1371.1409395973155,9.091350641296339
50,1391.4295302013425,8.447041497599372
51,1411.7181208053692,8.08870103727622
52,1432.006711409396,7.878036903065163
53,1452.295302013423,7.758570465874179
54,1472.5838926174497,7.638233093807353
55,1492.8724832214766,7.267164640820988
56,1513.1610738255035,6.711225712027189
57,1533.4496644295302,6.273322299998916
58,1553.7382550335572,6.324146454920743
59,1574.026845637584,6.457945257238311
60,1594.3154362416108,6.498338453961631
61,1614.6040268456377,6.160947837835849
62,1634.8926174496646,5.908501181871771
63,1655.1812080536913,5.723898104462429
64,1675.4697986577182,5.651511345118085
65,1695.7583892617452,5.713837931070257
66,1716.0469798657718,5.920730014957263
67,1736.3355704697988,6.055640697480847
68,1756.6241610738257,5.8212305611749215
69,1776.9127516778524,5.5685777806820145
70,1797.2013422818793,5.426188904238462
71,1817.4899328859062,5.720331878783302
72,1837.778523489933,5.873145311369807
73,1858.0671140939598,5.970557045914044
74,1878.3557046979868,6.019926771593839
75,1898.6442953020135,5.890309489953653
76,1918.9328859060404,5.830884956989176
77,1939.2214765100673,5.817138811851407
78,1959.510067114094,5.833260345937359
79,1979.798657718121,5.986623571298888
80,2000.0872483221478,6.047648099437927
81,2020.3758389261745,5.909941688095409
82,2040.6644295302015,5.617699221941583
83,2060.9530201342286,5.4315927563954425
84,2081.241610738255,5.475384823632648
85,2101.530201342282,5.577398627905829
86,2121.818791946309,5.613402018865012
87,2142.1073825503354,5.48062680804321
88,2162.3959731543628,5.388202791104405
89,2182.6845637583892,5.343092473161743
90,2202.973154362416,5.1926079546061725
91,2223.261744966443,5.234056143428298
92,2243.55033557047,5.315166082831974
93,2263.838926174497,5.34707012376076
94,2284.1275167785234,5.199477672189587
95,2304.4161073825508,4.915916640554468
96,2324.7046979865772,4.811912500123031
97,2344.993288590604,4.876399809267765
98,2365.281879194631,4.97126558708972
99,2385.570469798658,4.942178179490022
100,2405.859060402685,4.943928926513284
101,2426.1476510067114,4.853006186761929
102,2446.4362416107383,4.463878414694047
103,2466.7248322147652,3.9991949150446215
104,2487.013422818792,3.8426381494261013
105,2507.302013422819,3.8756141739586303
106,2527.590604026846,3.8423262822208586
107,2547.8791946308725,3.5947461518543555
108,2568.1677852348994,3.2972064622155117
109,2588.4563758389263,3.1080087166798616
110,2608.7449664429532,3.0409251974946434
111,2629.03355704698,2.7997998194491998
112,2649.322147651007,2.8815730930446715
113,2669.6107382550335,2.7865854347626007
114,2689.8993288590605,2.7440305657362973
115,2710.1879194630874,2.43843381663748
116,2730.4765100671143,2.341265105919692
117,2750.765100671141,2.173057831515583
118,2771.053691275168,2.3235247572340594
119,2791.3422818791946,2.2893625798471984
120,2811.6308724832215,2.1388542482123905
121,2831.9194630872485,1.896497100519733
122,2852.2080536912754,1.8494067574708524
123,2872.4966442953023,1.8618543568567405
124,2892.785234899329,1.8619542797953708
125,2913.0738255033557,1.9431012761673272
126,2933.3624161073826,1.6667152207070441
127,2953.6510067114095,1.6384481278651801
128,2973.9395973154365,1.5168268507044222
129,2994.2281879194634,1.3843298834896345
130,3014.5167785234903,1.4494233113828792
131,3034.805369127517,1.5528091745048211
132,3055.0939597315437,1.5617904279957684
133,3075.3825503355706,1.4170668304357115
134,3095.6711409395975,1.349296586785135
135,3115.9597315436245,1.2798594116471904
136,3136.2483221476514,1.434281684604525
137,3156.5369127516783,1.6216090912783816
138,3176.8255033557048,1.6100632484750002
139,3197.1140939597317,1.5293641511165945
140,3217.4026845637586,1.5520869706579683
141,3237.6912751677855,1.5118988267483469
142,3257.9798657718125,1.4486340334702437
143,3278.2684563758394,1.445576845210736
144,3298.557046979866,1.5727607211631645
145,3318.8456375838928,1.647242221309807
146,3339.1342281879197,1.5155985277838224
147,3359.4228187919466,1.5545509495146863
