,f,NR
0,377.0,10.412623254303057
1,397.28859060402687,14.7244490272642
2,417.5771812080537,15.707023680230833
3,437.86577181208054,14.757793663677973
4,458.1543624161074,13.179132785834966
5,478.44295302013427,11.37195617668688
6,498.7315436241611,9.775633658982457
7,519.020134228188,9.706762264833358
8,539.3087248322148,11.098941854792727
9,559.5973154362416,12.690336106584198
10,579.8859060402685,14.01062550587912
11,600.1744966442953,14.799805670193564
12,620.4630872483222,14.454577545866982
13,640.7516778523491,13.665581125451567
14,661.0402684563759,13.508947518368487
15,681.3288590604027,13.608705345638313
16,701.6174496644296,14.10249885382558
17,721.9060402684564,14.545171264900063
18,742.1946308724832,13.785994365375302
19,762.4832214765102,11.988441621540801
20,782.771812080537,11.166090803227476
21,803.0604026845638,11.501061328278396
22,823.3489932885907,11.424127655574296
23,843.6375838926175,11.221809421796877
24,863.9261744966443,11.236668192312536
25,884.2147651006712,11.068553210250684
26,904.503355704698,11.36561871453867
27,924.7919463087248,11.388230490640453
28,945.0805369127518,11.728707395333814
29,965.3691275167786,12.81397304753186
30,985.6577181208054,14.554177987735699
31,1005.9463087248323,16.537386622856346
32,1026.2348993288592,18.88913661589571
33,1046.523489932886,21.382048939102717
34,1066.8120805369128,23.627527756058527
35,1087.1006711409395,25.54245939127574
36,1107.3892617449665,28.447238109779676
37,1127.6778523489934,32.567384539627085
38,1147.9664429530203,34.22087469951114
39,1168.255033557047,35.51236315049604
40,1188.543624161074,33.079119061668564
41,1208.8322147651006,29.546824926134747
42,1229.1208053691275,26.656364783597724
43,1249.4093959731545,24.514963807378038
44,1269.6979865771814,22.3510224767749
45,1289.986577181208,20.112044792704978
46,1310.275167785235,17.18111278190588
47,1330.5637583892617,14.28429926869299
48,1350.8523489932886,12.205830975527846
49,1371.1409395973155,11.17324338591763
50,1391.4295302013425,10.56678470762246
51,1411.7181208053692,10.165601320727546
52,1432.006711409396,9.466255172370182
53,1452.295302013423,8.091778560501794
54,1472.5838926174497,6.811902468011368
55,1492.8724832214766,6.236976809120733
56,1513.1610738255035,6.376942266563162
57,1533.4496644295302,6.403431041995077
58,1553.7382550335572,6.07463480866258
59,1574.026845637584,5.495542866313997
60,1594.3154362416108,5.129791193234922
61,1614.6040268456377,4.550087002924812
62,1634.8926174496646,4.025145725667244
63,1655.1812080536913,3.9783550121349407
64,1675.4697986577182,4.388869000080774
65,1695.7583892617452,4.555551194585206
66,1716.0469798657718,4.307910082913253
67,1736.3355704697988,3.5862326582046506
68,1756.6241610738257,3.142673138078848
69,1776.9127516778524,3.344887461585955
70,1797.2013422818793,3.47969715701673
71,1817.4899328859062,3.4311967434683197
72,1837.778523489933,3.2807705438929986
73,1858.0671140939598,3.3286883807824097
74,1878.3557046979868,3.1900841194902085
75,1898.6442953020135,2.6492174960567354
76,1918.9328859060404,2.3911612243790046
77,1939.2214765100673,2.656966427346461
78,1959.510067114094,3.082714602164188
79,1979.798657718121,3.078531691595913
80,2000.0872483221478,2.730401752874627
81,2020.3758389261745,2.4638540060367973
82,2040.6644295302015,2.369573023823534
83,2060.9530201342286,2.419282476939216
84,2081.241610738255,2.381223602030232
85,2101.530201342282,2.4085449820734937
86,2121.818791946309,2.534452295089906
87,2142.1073825503354,2.5715109430236396
88,2162.3959731543628,2.3821319598737745
89,2182.6845637583892,2.0163505385955602
90,2202.973154362416,2.0154295214183833
91,2223.261744966443,2.3309588381461452
92,2243.55033557047,2.473221934380092
93,2263.838926174497,2.3362307702075498
94,2284.1275167785234,2.1874165403344676
95,2304.4161073825508,2.0490895907392
96,2324.7046979865772,2.0408022415807636
97,2344.993288590604,2.00416516726591
98,2365.281879194631,1.9355724023999983
99,2385.570469798658,2.004045329943864
100,2405.859060402685,2.130404444324867
101,2426.1476510067114,2.0438476241877765
102,2446.4362416107383,1.742696236662539
103,2466.7248322147652,1.49099505779202
104,2487.013422818792,1.588605727614265
105,2507.302013422819,1.7888012883198883
106,2527.590604026846,1.806254979119899
107,2547.8791946308725,1.728691895717418
108,2568.1677852348994,1.7108936278647207
109,2588.4563758389263,1.6717670577399417
110,2608.7449664429532,1.6346338001754361
111,2629.03355704698,1.5272984382242782
112,2649.322147651007,1.5111136174805608
113,2669.6107382550335,1.6274063561791081
114,2689.8993288590605,1.7155547230948116
115,2710.1879194630874,1.5995778955299045
116,2730.4765100671143,1.5241843861864197
117,2750.765100671141,1.477802413385234
118,2771.053691275168,1.5043642171430918
119,2791.3422818791946,1.7341565354930992
120,2811.6308724832215,1.7056578483739315
121,2831.9194630872485,1.7360033823265155
122,2852.2080536912754,1.7920552345819942
123,2872.4966442953023,1.5992108467351613
124,2892.785234899329,1.5571565366010418
125,2913.0738255033557,1.6180707599385187
126,2933.3624161073826,1.4895745176693254
127,2953.6510067114095,1.6681304567124755
