,f,TL
0,377.0,14.535604519682895
1,397.28859060402687,14.076081475431668
2,417.5771812080537,13.443552954581948
3,437.86577181208054,12.826858764711568
4,458.1543624161074,11.316899249373018
5,478.44295302013427,9.645410958806277
6,498.7315436241611,9.128819501295641
7,519.020134228188,9.765994472538486
8,539.3087248322148,10.551441037304397
9,559.5973154362416,11.379858315558998
10,579.8859060402685,12.5123531710665
11,600.1744966442953,13.980999363012675
12,620.4630872483222,14.805773081686054
13,640.7516778523491,15.030894634143763
14,661.0402684563759,14.91244003746397
15,681.3288590604027,13.687931235402438
16,701.6174496644296,12.776897244048326
17,721.9060402684564,12.595734876057518
18,742.1946308724832,12.093506611191119
19,762.4832214765102,11.303416426328104
20,782.771812080537,11.627988385808976
21,803.0604026845638,12.761739186968653
22,823.3489932885907,12.593154653103388
23,843.6375838926175,11.649965158330652
24,863.9261744966443,10.781400235500435
25,884.2147651006712,9.972700949612584
26,904.503355704698,10.25774759079775
27,924.7919463087248,10.94946040620046
28,945.0805369127518,12.247659047210904
29,965.3691275167786,13.863463625660827
30,985.6577181208054,15.413535799165405
31,1005.9463087248323,16.931951286643482
32,1026.2348993288592,18.81277956889575
33,1046.523489932886,21.160098867288614
34,1066.8120805369128,23.847434694209085
35,1087.1006711409395,26.535315463398696
36,1107.3892617449665,29.659555355668033
37,1127.6778523489934,33.009611006415426
38,1147.9664429530203,33.433986283594315
39,1168.255033557047,33.969506632559685
40,1188.543624161074,31.803377716690235
41,1208.8322147651006,29.22708031579955
42,1229.1208053691275,26.43755464494951
43,1249.4093959731545,23.247345384460345
44,1269.6979865771814,20.17418929293587
45,1289.986577181208,17.797666518006018
46,1310.275167785235,15.59626951523918
47,1330.5637583892617,13.615772903220964
48,1350.8523489932886,12.034729594563263
49,1371.1409395973155,10.968363771454907
50,1391.4295302013425,10.017038099953933
51,1411.7181208053692,9.151939649590581
52,1432.006711409396,8.278538240005513
53,1452.295302013423,7.402845132838256
54,1472.5838926174497,7.02541165519349
55,1492.8724832214766,6.654771696124412
56,1513.1610738255035,6.095580008070995
57,1533.4496644295302,5.500779612369464
58,1553.7382550335572,5.265365908511626
59,1574.026845637584,5.146446665132492
60,1594.3154362416108,5.067362779075692
61,1614.6040268456377,4.656246458608853
62,1634.8926174496646,4.307920176140866
63,1655.1812080536913,4.123152140864542
64,1675.4697986577182,4.053305095571856
65,1695.7583892617452,3.8221761799625487
66,1716.0469798657718,3.6209697827871157
67,1736.3355704697988,3.407642607561922
68,1756.6241610738257,3.414383647284493
69,1776.9127516778524,3.585431978787655
70,1797.2013422818793,3.477095139776203
