,f,NR
0,377.0,9.399789851245984
1,397.28859060402687,10.103593485625737
2,417.5771812080537,10.540672232210056
3,437.86577181208054,10.782831145604405
4,458.1543624161074,11.117037463803427
5,478.44295302013427,11.281563713599411
6,498.7315436241611,11.648773813946889
7,519.020134228188,11.760615430893537
8,539.3087248322148,12.202394941447224
9,559.5973154362416,12.426220647263165
10,579.8859060402685,13.207792864055776
11,600.1744966442953,14.503929944848323
12,620.4630872483222,15.508286465998737
13,640.7516778523491,16.707953910377313
14,661.0402684563759,18.012725369591053
15,681.3288590604027,19.20509239662718
16,701.6174496644296,19.285753933144065
17,721.9060402684564,19.817805493152818
18,742.1946308724832,19.009184757797826
19,762.4832214765102,18.42595042558912
20,782.771812080537,17.86568160860854
21,803.0604026845638,18.815120410440272
22,823.3489932885907,19.11421528256834
23,843.6375838926175,18.711402573163994
24,863.9261744966443,18.09747994861621
25,884.2147651006712,17.492587346944944
26,904.503355704698,15.963956370526532
27,924.7919463087248,14.996552268742818
28,945.0805369127518,13.787364286350424
29,965.3691275167786,12.872496386681831
30,985.6577181208054,12.160823203300993
31,1005.9463087248323,11.836650006558642
32,1026.2348993288592,11.753078164877763
33,1046.523489932886,11.206766506713933
34,1066.8120805369128,10.793974457784188
35,1087.1006711409395,10.20670820091101
36,1107.3892617449665,9.521924229295564
37,1127.6778523489934,8.803839725531134
38,1147.9664429530203,8.144591031097775
39,1168.255033557047,7.618374211735471
40,1188.543624161074,7.311375911650899
41,1208.8322147651006,7.254600708073582
42,1229.1208053691275,7.2743916391597025
43,1249.4093959731545,7.199056469301084
44,1269.6979865771814,6.812795758852303
45,1289.986577181208,6.44222926232797
46,1310.275167785235,6.102061178169208
47,1330.5637583892617,5.706845737154566
48,1350.8523489932886,5.449135642531289
49,1371.1409395973155,5.18244549426737
50,1391.4295302013425,5.015289867081293
51,1411.7181208053692,5.12800318686925
52,1432.006711409396,5.414131554755983
53,1452.295302013423,5.308985594628936
54,1472.5838926174497,5.239720508095928
55,1492.8724832214766,5.0696321157966935
56,1513.1610738255035,4.9611040905761286
57,1533.4496644295302,4.803798478640317
58,1553.7382550335572,4.715068663382624
59,1574.026845637584,4.503030934852006
60,1594.3154362416108,4.47139647576175
61,1614.6040268456377,4.518245969502658
62,1634.8926174496646,4.72596755152604
63,1655.1812080536913,4.836305188229517
64,1675.4697986577182,4.894082778239849
65,1695.7583892617452,4.71360196729492
66,1716.0469798657718,4.733791331719971
67,1736.3355704697988,4.755384930015154
68,1756.6241610738257,4.610803670503685
69,1776.9127516778524,4.5919866816524575
70,1797.2013422818793,4.444842644975424
71,1817.4899328859062,4.481529037581055
72,1837.778523489933,4.565487103661127
73,1858.0671140939598,4.689425009715649
74,1878.3557046979868,4.686074792220552
75,1898.6442953020135,4.5131494180640175
76,1918.9328859060404,4.440189369252096
77,1939.2214765100673,4.357085907783585
78,1959.510067114094,4.254279293749491
79,1979.798657718121,3.978650843589776
80,2000.0872483221478,3.82626021415696
