,f,NR
0,377.0,10.522606890377233
1,397.28859060402687,9.628826587199
2,417.5771812080537,9.03406048912072
3,437.86577181208054,8.900208003715889
4,458.1543624161074,9.345362757387946
5,478.44295302013427,9.940244107106054
6,498.7315436241611,10.884983796747903
7,519.020134228188,11.694047457738236
8,539.3087248322148,12.929791264530365
9,559.5973154362416,13.754079771317109
10,579.8859060402685,14.799082099571649
11,600.1744966442953,15.909751832217665
12,620.4630872483222,16.30999318859803
13,640.7516778523491,16.676216756868
14,661.0402684563759,17.157135640894992
15,681.3288590604027,17.669980552463755
16,701.6174496644296,17.542726362736317
17,721.9060402684564,18.37352796677409
18,742.1946308724832,18.486546452786726
19,762.4832214765102,18.903220551251493
20,782.771812080537,18.935052454701236
21,803.0604026845638,20.065223771469647
22,823.3489932885907,20.16220581151663
23,843.6375838926175,19.37104721512712
24,863.9261744966443,18.39185432504118
25,884.2147651006712,17.51723069590409
26,904.503355704698,15.834028292890906
27,924.7919463087248,14.851371945397432
28,945.0805369127518,13.741515476627598
29,965.3691275167786,12.980972902179062
30,985.6577181208054,12.380441687991208
31,1005.9463087248323,12.114518053739843
32,1026.2348993288592,12.028471704540024
33,1046.523489932886,11.497387795004784
34,1066.8120805369128,11.152347703089973
35,1087.1006711409395,10.636698365074437
36,1107.3892617449665,9.974131545858938
37,1127.6778523489934,9.235691501773857
38,1147.9664429530203,8.531778805619012
39,1168.255033557047,7.94510851928959
40,1188.543624161074,7.44476111280423
41,1208.8322147651006,7.055260954365622
42,1229.1208053691275,6.809298098681282
43,1249.4093959731545,6.755301434522849
44,1269.6979865771814,6.67572913917644
45,1289.986577181208,6.6826005872611915
46,1310.275167785235,6.57234633127878
47,1330.5637583892617,6.1991919901390276
48,1350.8523489932886,5.918814603267435
49,1371.1409395973155,5.648960798274317
50,1391.4295302013425,5.413563412711255
51,1411.7181208053692,5.28607617151205
52,1432.006711409396,5.229404876871627
53,1452.295302013423,4.847610463250476
54,1472.5838926174497,4.728070903511593
55,1492.8724832214766,4.718288367124444
56,1513.1610738255035,4.872241885721451
57,1533.4496644295302,4.990078038196529
58,1553.7382550335572,5.137232668059056
59,1574.026845637584,5.082019080094554
60,1594.3154362416108,5.02668140034416
61,1614.6040268456377,4.851752200464631
62,1634.8926174496646,4.7781138902341524
63,1655.1812080536913,4.711120638511247
64,1675.4697986577182,4.7276706408640905
65,1695.7583892617452,4.538852959300712
66,1716.0469798657718,4.504663168044615
67,1736.3355704697988,4.492496293725182
68,1756.6241610738257,4.469583844292259
69,1776.9127516778524,4.733569701175213
70,1797.2013422818793,4.857570974951983
71,1817.4899328859062,4.9431083336146315
72,1837.778523489933,4.859208613799552
73,1858.0671140939598,4.760484721519219
74,1878.3557046979868,4.657006565762202
75,1898.6442953020135,4.509244181382769
76,1918.9328859060404,4.474076935727382
77,1939.2214765100673,4.359102162564653
78,1959.510067114094,4.19710890746282
79,1979.798657718121,3.915141945751685
80,2000.0872483221478,3.81824810534377
81,2020.3758389261745,3.825718476963459
82,2040.6644295302015,3.841964781367494
83,2060.9530201342286,3.932319399875553
