,f,NR
0,377.0,3.9867895119318746
1,397.28859060402687,3.964013864297897
2,417.5771812080537,3.936145345631104
3,437.86577181208054,4.068372595385014
4,458.1543624161074,4.30808316779671
5,478.44295302013427,4.618302380981731
6,498.7315436241611,4.833241183657023
7,519.020134228188,5.055484305050442
8,539.3087248322148,5.439614355919986
9,559.5973154362416,6.01296384742551
10,579.8859060402685,6.411323231473716
11,600.1744966442953,6.914700210993686
12,620.4630872483222,7.095849098526671
13,640.7516778523491,7.195146893902475
14,661.0402684563759,7.1512861750469625
15,681.3288590604027,7.157246643762335
16,701.6174496644296,7.289455077153946
17,721.9060402684564,7.438805244604907
18,742.1946308724832,7.673267516234816
19,762.4832214765102,7.998201014518628
20,782.771812080537,8.516914658089263
21,803.0604026845638,9.38938877224949
22,823.3489932885907,10.326700837001198
23,843.6375838926175,11.414786631088944
24,863.9261744966443,12.485498440517958
25,884.2147651006712,13.11671314697179
26,904.503355704698,13.509892687383555
27,924.7919463087248,14.207244972742814
28,945.0805369127518,14.919151221507363
29,965.3691275167786,15.564975220104529
30,985.6577181208054,16.05248940017681
31,1005.9463087248323,16.965847514797403
32,1026.2348993288592,17.522551791161106
33,1046.523489932886,18.180913351420713
34,1066.8120805369128,18.80116212117558
35,1087.1006711409395,19.02813662007381
36,1107.3892617449665,18.925639698976426
37,1127.6778523489934,18.43097970129189
38,1147.9664429530203,17.058434361730065
39,1168.255033557047,16.24234756898744
40,1188.543624161074,15.062362989092719
41,1208.8322147651006,14.024601885664907
42,1229.1208053691275,13.303069369910517
43,1249.4093959731545,12.585046641451882
44,1269.6979865771814,11.978880957273134
45,1289.986577181208,11.557487915065607
46,1310.275167785235,11.201932047634983
47,1330.5637583892617,10.629080214565846
48,1350.8523489932886,10.111527515397981
49,1371.1409395973155,9.349782003361767
50,1391.4295302013425,8.824055972210488
51,1411.7181208053692,8.33121903565663
52,1432.006711409396,7.793854921353301
53,1452.295302013423,7.263354326945475
54,1472.5838926174497,6.921419206812857
55,1492.8724832214766,6.742197590385089
56,1513.1610738255035,6.702771295120783
57,1533.4496644295302,6.673181558139461
58,1553.7382550335572,6.676948738530342
59,1574.026845637584,6.533228469454784
60,1594.3154362416108,6.432453815912794
61,1614.6040268456377,6.185830039553309
62,1634.8926174496646,6.07530540871808
63,1655.1812080536913,5.928847809178109
64,1675.4697986577182,5.795316921795688
65,1695.7583892617452,5.654376777383973
66,1716.0469798657718,5.539813898144729
67,1736.3355704697988,5.483601931807328
68,1756.6241610738257,5.432311632567121
69,1776.9127516778524,5.61505613914926
70,1797.2013422818793,5.775800681674383
71,1817.4899328859062,5.980344087731396
72,1837.778523489933,5.933445818773748
73,1858.0671140939598,5.9235814681248655
74,1878.3557046979868,6.000214971065901
75,1898.6442953020135,5.990152731077927
76,1918.9328859060404,5.990076503185662
77,1939.2214765100673,5.944692155154399
78,1959.510067114094,5.7985617264086216
79,1979.798657718121,5.6735344159328065
80,2000.0872483221478,5.568018628440399
81,2020.3758389261745,5.583014535689443
82,2040.6644295302015,5.656077988177628
83,2060.9530201342286,5.713370054447836
84,2081.241610738255,5.685078568742114
85,2101.530201342282,5.598956419902251
86,2121.818791946309,5.556854039441248
87,2142.1073825503354,5.481176483864914
88,2162.3959731543628,5.45487329627143
89,2182.6845637583892,5.451610869090487
90,2202.973154362416,5.310619710900411
91,2223.261744966443,5.217227819437454
92,2243.55033557047,5.068578918862656
93,2263.838926174497,4.9650889854070215
94,2284.1275167785234,4.96040369610796
95,2304.4161073825508,4.976951355346571
96,2324.7046979865772,5.026650327218647
97,2344.993288590604,5.006435544117096
98,2365.281879194631,4.958991878546399
99,2385.570469798658,4.89418757546909
100,2405.859060402685,4.939101979859089
101,2426.1476510067114,4.889361015233291
102,2446.4362416107383,4.547682107017323
103,2466.7248322147652,4.097150982996382
104,2487.013422818792,3.822044604883459
105,2507.302013422819,3.651770293252781
106,2527.590604026846,3.53449213012199
107,2547.8791946308725,3.447855267839387
108,2568.1677852348994,3.384450350176593
109,2588.4563758389263,3.2255086790654417
110,2608.7449664429532,3.103934714260973
111,2629.03355704698,2.945772408839275
112,2649.322147651007,2.877123709247286
113,2669.6107382550335,2.810455513883511
114,2689.8993288590605,2.81363452598778
115,2710.1879194630874,2.545912823918215
116,2730.4765100671143,2.331443585723278
117,2750.765100671141,2.2037862984890495
118,2771.053691275168,2.131457138967619
119,2791.3422818791946,2.045016580938281
120,2811.6308724832215,2.028634118453425
121,2831.9194630872485,2.1001234688868067
122,2852.2080536912754,2.082318426073755
123,2872.4966442953023,2.0658189865535945
124,2892.785234899329,1.8931471637482105
125,2913.0738255033557,1.79231747874897
126,2933.3624161073826,1.7834159337747337
127,2953.6510067114095,1.7575189294411473
