,f,TL
0,377.0,10.434343182320605
1,397.28859060402687,11.710195597280421
2,417.5771812080537,12.669488833506108
3,437.86577181208054,13.37030343638242
4,458.1543624161074,13.983342820022067
5,478.44295302013427,14.18837557246847
6,498.7315436241611,14.405905232405047
7,519.020134228188,14.256434049424287
8,539.3087248322148,14.408774430964485
9,559.5973154362416,14.272802012556898
10,579.8859060402685,14.637512033834971
11,600.1744966442953,15.55452719392967
12,620.4630872483222,16.2568838337423
13,640.7516778523491,17.379964822181485
14,661.0402684563759,18.851613440522705
15,681.3288590604027,20.445111589711882
16,701.6174496644296,21.0758325580584
17,721.9060402684564,22.163847211073936
18,742.1946308724832,21.778562100942732
19,762.4832214765102,21.352815666545567
20,782.771812080537,20.62523663537284
21,803.0604026845638,21.23350550505428
22,823.3489932885907,20.998494624175624
23,843.6375838926175,20.059492507708082
24,863.9261744966443,19.052542288100184
25,884.2147651006712,18.294773745303957
26,904.503355704698,16.902743815602037
27,924.7919463087248,16.213247074812397
28,945.0805369127518,15.391810834169586
29,965.3691275167786,14.857999755025915
30,985.6577181208054,14.43617791846082
31,1005.9463087248323,14.305510315876862
32,1026.2348993288592,14.245851294562147
33,1046.523489932886,13.54618292761495
34,1066.8120805369128,12.851090797196251
35,1087.1006711409395,11.913418136848417
36,1107.3892617449665,10.917176945134432
37,1127.6778523489934,10.014206385830411
38,1147.9664429530203,9.383065976100767
39,1168.255033557047,8.98993606838298
40,1188.543624161074,8.871954616859183
41,1208.8322147651006,8.977119394000052
42,1229.1208053691275,9.13341099510681
43,1249.4093959731545,9.187100248181457
44,1269.6979865771814,8.931653673440431
45,1289.986577181208,8.655552654659806
46,1310.275167785235,8.301221674862843
47,1330.5637583892617,7.742706641358332
48,1350.8523489932886,7.227795258922499
49,1371.1409395973155,6.711285833327252
50,1391.4295302013425,6.4100817039793645
51,1411.7181208053692,6.532398328339024
52,1432.006711409396,6.925114182679685
53,1452.295302013423,6.9462900933693215
54,1472.5838926174497,6.957235112365226
55,1492.8724832214766,6.83667678046487
56,1513.1610738255035,6.793215593528656
57,1533.4496644295302,6.742058152415611
58,1553.7382550335572,6.7740826269626275
59,1574.026845637584,6.628910357728452
60,1594.3154362416108,6.546201816903237
61,1614.6040268456377,6.4254532134292885
62,1634.8926174496646,6.418248954291105
63,1655.1812080536913,6.360889594249425
64,1675.4697986577182,6.364703431541708
65,1695.7583892617452,6.2344258493024665
66,1716.0469798657718,6.347226198646155
67,1736.3355704697988,6.445162144635529
